id,carat,cut,price,color,clarity
A46812,0.4,Ideal,1063,J,IF
A46813,1.06,Premium,4372,F,SI2
A46814,1.29,Ideal,7790,F,SI1
A46815,0.4,Ideal,1031,H,SI1
A46816,0.7,Premium,2777,E,SI1
A46817,1.2,Very Good,6602,D,SI2
A46818,0.37,Premium,833,F,VS1
A46819,1.06,Very Good,4372,H,SI2
A46820,0.26,Very Good,499,F,VS1
A46821,2.33,Premium,11638,J,SI1
A46822,1.01,Very Good,4412,I,SI1
A46823,0.41,Ideal,1076,F,VS1
A46824,0.71,Very Good,1805,J,SI2
A46825,0.38,Ideal,700,E,SI1
A46826,0.75,Premium,3486,G,VVS2
A46827,1.56,Ideal,9295,I,VS2
A46828,0.81,Ideal,3015,E,SI2
A46829,0.91,Good,2854,J,VS2
A46830,0.41,Ideal,1079,E,VS1
A46831,0.5,Good,1447,D,SI1
A46832,0.53,Ideal,1020,H,SI2
A46833,0.53,Very Good,1291,F,SI1
A46834,0.75,Ideal,2991,G,VS2
A46835,0.53,Very Good,1776,E,VS1
A46836,0.7,Very Good,3073,G,VVS1
A46837,0.39,Premium,1024,G,VS1
A46838,1.01,Ideal,4604,E,SI2
A46839,1,Very Good,6818,G,VVS2
A46840,0.61,Very Good,1989,F,VS2
A46841,1.2,Very Good,5567,H,SI1
A46842,1.19,Ideal,10449,F,VS1
A46843,1,Premium,4493,G,SI1
A46844,0.97,Ideal,4078,E,SI2
A46845,0.55,Ideal,1833,G,VS2
A46846,1,Very Good,4628,D,SI2
A46847,0.32,Ideal,972,D,VS2
A46848,0.77,Ideal,3697,E,VS1
A46849,0.54,Premium,2370,E,VVS1
A46850,2.03,Ideal,12716,J,SI2
A46851,0.35,Ideal,945,F,VVS1
A46852,1.7,Ideal,18279,G,VVS1
A46853,0.43,Ideal,1005,G,VS1
A46854,1.51,Very Good,12311,D,VS2
A46855,0.23,Very Good,478,E,VVS1
A46856,2.01,Very Good,15038,G,SI1
A46857,1.06,Very Good,6663,G,VS1
A46858,0.83,Ideal,2751,G,SI2
A46859,0.3,Premium,956,E,VVS1
A46860,0.32,Ideal,479,H,SI1
A46861,0.71,Premium,2803,G,VS2
A46862,1.55,Very Good,14386,G,VS1
A46863,2.14,Premium,12970,I,SI2
A46864,0.38,Ideal,1176,E,VVS2
A46865,1.21,Ideal,4880,I,SI2
A46866,1.17,Ideal,5242,J,VS1
A46867,0.3,Ideal,789,G,VVS1
A46868,0.41,Very Good,899,G,VS1
A46869,0.32,Ideal,561,G,VS2
A46870,1.18,Premium,9137,G,VVS2
A46871,0.64,Ideal,3217,F,VVS2
A46872,1.05,Ideal,3299,G,SI2
A46873,0.31,Premium,924,E,VVS1
A46874,0.9,Ideal,5080,G,VS1
A46875,1.05,Ideal,4410,H,SI2
A46876,0.28,Ideal,598,E,VS1
A46877,0.4,Very Good,1333,E,VVS1
A46878,0.71,Very Good,2590,E,SI1
A46879,0.3,Very Good,506,I,SI1
A46880,0.57,Ideal,1728,E,SI1
A46881,1.5,Premium,5351,J,SI2
A46882,0.73,Ideal,2762,F,VS2
A46883,2.74,Fair,8807,J,I1
A46884,2.11,Very Good,17871,E,SI2
A46885,0.32,Ideal,648,H,VS2
A46886,0.31,Premium,907,H,VVS1
A46887,0.34,Premium,765,G,VS2
A46888,1.55,Ideal,11011,F,SI1
A46889,0.54,Ideal,1754,G,VS1
A46890,0.33,Very Good,445,I,SI1
A46891,2.13,Ideal,15288,H,SI2
A46892,0.3,Premium,368,H,SI2
A46893,0.54,Very Good,1240,H,SI1
A46894,1.02,Very Good,5383,H,VS2
A46895,0.5,Fair,1156,F,SI2
A46896,0.51,Ideal,2066,D,VS1
A46897,1.02,Premium,3455,J,SI2
A46898,1.21,Very Good,6194,H,SI1
A46899,1.6,Premium,11818,G,SI1
A46900,1.42,Premium,9447,E,SI1
A46901,2.01,Very Good,15563,G,SI2
A46902,1.84,Premium,13779,H,SI1
A46903,0.31,Premium,1046,G,VVS1
A46904,0.9,Good,3881,H,VS2
A46905,1.27,Premium,10389,G,VVS2
A46906,0.31,Very Good,462,D,SI2
A46907,0.3,Premium,776,G,VS1
A46908,1.5,Good,6746,J,SI2
A46909,1.6,Ideal,9548,H,SI1
A46910,1.13,Ideal,6391,F,SI1
A46911,1.01,Good,6113,D,VS2
A46912,1.1,Very Good,4066,G,SI2
A46913,0.32,Very Good,591,H,SI1
A46914,0.33,Ideal,1002,D,VS2
A46915,1.81,Premium,12939,I,VS2
A46916,1.23,Ideal,8509,H,VVS2
A46917,2.06,Ideal,11234,J,SI2
A46918,0.32,Ideal,561,H,VS1
A46919,2.01,Very Good,11780,H,SI2
A46920,1.7,Ideal,7197,H,I1
A46921,1,Very Good,4255,F,SI2
A46922,0.5,Very Good,2105,E,VVS2
A46923,0.31,Ideal,789,G,VVS1
A46924,1.21,Fair,6397,G,SI1
A46925,0.71,Good,1922,I,SI2
A46926,0.42,Premium,1235,D,VS1
A46927,0.53,Ideal,1678,H,VS1
A46928,0.7,Good,1929,E,SI2
A46929,1.26,Premium,5207,J,SI1
A46930,1.28,Premium,3942,I,SI1
A46931,0.72,Ideal,2452,I,VVS2
A46932,0.71,Very Good,3464,E,VS1
A46933,0.41,Premium,827,G,VS2
A46934,1.01,Fair,3597,I,VS2
A46935,0.25,Very Good,548,D,VVS2
A46936,1.02,Ideal,4798,H,VVS2
A46937,0.5,Premium,1219,H,SI1
A46938,0.31,Ideal,766,D,VVS2
A46939,1.14,Very Good,4785,I,VS2
A46940,1.14,Ideal,4788,H,SI2
A46941,1.2,Premium,2360,F,I1
A46942,0.9,Ideal,4011,I,VVS2
A46943,1.12,Ideal,4712,G,SI2
A46944,2.02,Very Good,11757,J,SI2
A46945,1,Good,3422,J,VS2
A46946,0.41,Good,685,F,SI1
A46947,0.4,Ideal,828,J,IF
A46948,0.37,Premium,957,F,VS2
A46949,1.14,Very Good,5458,H,SI1
A46950,0.72,Ideal,3330,F,VS1
A46951,0.71,Ideal,3748,E,VS1
A46952,0.5,Ideal,2100,D,VVS2
A46953,0.78,Very Good,2600,H,SI1
A46954,0.32,Ideal,713,D,VS2
A46955,1.53,Ideal,16311,G,VS1
A46956,1.61,Premium,12242,H,VS1
A46957,0.49,Premium,1444,D,SI1
A46958,0.32,Ideal,900,E,VS2
A46959,0.41,Ideal,1295,F,VVS1
A46960,0.7,Very Good,2604,D,SI1
A46961,0.53,Ideal,1865,G,VVS2
A46962,1.01,Premium,5147,H,VS1
A46963,0.92,Very Good,3707,D,SI2
A46964,0.55,Very Good,1667,G,VS1
A46965,0.49,Very Good,1400,E,SI1
A46966,1,Good,6189,D,VS2
A46967,1.08,Ideal,6539,D,SI1
A46968,0.8,Ideal,3066,F,SI2
A46969,0.41,Ideal,674,J,VS1
A46970,0.53,Ideal,1371,G,SI1
A46971,0.32,Ideal,586,F,SI1
A46972,0.55,Premium,1556,G,VS2
A46973,0.74,Ideal,2851,F,SI1
A46974,0.73,Very Good,2871,E,SI1
A46975,1.06,Ideal,6565,D,SI1
A46976,0.9,Fair,4229,F,VS2
A46977,0.91,Very Good,3830,G,SI1
A46978,0.35,Ideal,959,G,IF
A46979,2.01,Good,11526,J,VS1
A46980,0.31,Ideal,1046,F,IF
A46981,0.3,Ideal,886,F,IF
A46982,0.76,Premium,1985,H,SI2
A46983,1.96,Very Good,13099,H,SI2
A46984,0.38,Very Good,871,F,VS1
A46985,1.09,Ideal,5486,I,SI1
A46986,0.81,Very Good,3095,G,SI1
A46987,0.54,Ideal,1725,D,VS2
A46988,0.4,Good,798,E,SI2
A46989,0.51,Premium,1656,G,VS1
A46990,0.71,Very Good,2559,I,VVS1
A46991,1.77,Ideal,13026,D,SI2
A46992,0.3,Ideal,878,G,VVS2
A46993,0.37,Ideal,823,D,SI1
A46994,0.73,Ideal,3275,E,VS2
A46995,0.9,Ideal,5897,D,VS2
A46996,1.15,Very Good,5831,H,VS2
A46997,0.54,Premium,2608,E,VS1
A46998,2.31,Premium,12269,H,SI2
A46999,0.32,Premium,602,H,VVS2
A47000,0.52,Ideal,1232,E,SI2
A47001,0.3,Premium,658,E,VS2
A47002,0.41,Very Good,969,F,SI1
A47003,0.4,Ideal,1637,D,VVS1
A47004,0.31,Premium,802,F,VS2
A47005,1.02,Ideal,5235,D,SI2
A47006,0.3,Very Good,675,H,VS1
A47007,0.9,Ideal,3805,I,VS2
A47008,1.02,Good,3633,F,SI2
A47009,0.53,Ideal,1721,G,VS1
A47010,0.91,Ideal,3812,F,SI2
A47011,1.02,Ideal,8485,G,VVS1
A47012,0.65,Premium,3003,D,VVS2
A47013,1.05,Good,4529,I,VS2
A47014,0.74,Ideal,3668,D,VS2
A47015,1.51,Premium,8574,I,SI1
A47016,1.06,Premium,7541,D,VS2
A47017,1.22,Premium,4831,I,SI2
A47018,0.31,Premium,732,D,SI1
A47019,1.7,Premium,13737,F,VS2
A47020,0.77,Ideal,5207,D,VVS2
A47021,0.32,Ideal,972,D,VS2
A47022,0.42,Ideal,1223,D,VVS2
A47023,2.08,Premium,14933,J,VS2
A47024,1.03,Very Good,4326,E,SI2
A47025,0.24,Ideal,559,G,VVS1
A47026,0.34,Very Good,765,G,VS2
A47027,1.37,Premium,6337,H,VS2
A47028,0.7,Very Good,1817,J,SI1
A47029,0.53,Ideal,1316,D,SI2
A47030,1.15,Ideal,9377,G,VVS1
A47031,1.04,Ideal,3984,H,SI1
A47032,0.24,Very Good,373,F,VS1
A47033,2.01,Ideal,13253,J,SI2
A47034,0.72,Very Good,2578,G,VS2
A47035,0.54,Ideal,1287,G,SI2
A47036,0.25,Very Good,526,E,VVS1
A47037,0.41,Ideal,876,D,SI2
A47038,0.25,Ideal,525,G,VVS2
A47039,0.7,Fair,1273,E,I1
A47040,0.7,Good,2268,I,VS2
A47041,0.35,Premium,788,E,SI1
A47042,0.32,Premium,702,E,VS2
A47043,0.3,Premium,776,F,VS2
A47044,0.4,Ideal,945,E,SI1
A47045,1.05,Premium,8114,F,VS1
A47046,1.28,Premium,7098,H,VS2
A47047,0.3,Ideal,873,F,IF
A47048,2,Premium,13134,H,SI2
A47049,1.01,Fair,2993,G,SI1
A47050,0.4,Ideal,573,G,SI2
A47051,1.2,Good,5600,I,VS1
A47052,0.35,Premium,644,D,SI1
A47053,1.51,Very Good,9731,E,SI2
A47054,1.04,Very Good,10264,F,IF
A47055,0.3,Premium,776,H,VVS2
A47056,0.52,Ideal,1957,G,VVS2
A47057,0.96,Good,2333,I,I1
A47058,0.95,Ideal,5879,E,VS1
A47059,0.52,Ideal,1600,D,SI1
A47060,1.09,Ideal,7357,G,VS2
A47061,0.55,Good,1138,E,SI1
A47062,0.53,Very Good,2280,E,VVS2
A47063,0.52,Very Good,1689,G,VS1
A47064,1.51,Premium,11817,F,SI1
A47065,1.51,Very Good,9936,E,SI2
A47066,0.35,Ideal,827,D,SI1
A47067,0.71,Good,2817,E,SI1
A47068,0.98,Very Good,4542,G,SI2
A47069,0.7,Ideal,3504,E,VS2
A47070,1.12,Very Good,6098,E,SI1
A47071,0.9,Very Good,3324,H,SI2
A47072,1.28,Premium,6701,H,SI1
A47073,0.7,Good,2409,F,SI1
A47074,0.41,Very Good,680,I,SI1
A47075,1.23,Premium,6291,H,VS2
A47076,0.5,Ideal,1629,E,VS2
A47077,0.54,Ideal,1154,H,SI1
A47078,0.43,Ideal,943,G,VS1
A47079,0.3,Very Good,524,F,VS2
A47080,0.5,Good,1193,I,VS1
A47081,0.41,Ideal,1419,E,IF
A47082,0.28,Ideal,787,F,VVS2
A47083,1.05,Very Good,5438,G,SI1
A47084,0.9,Premium,4914,D,VS2
A47085,0.75,Ideal,2726,D,SI2
A47086,1.52,Premium,6639,I,SI1
A47087,0.54,Ideal,1985,G,VVS2
A47088,0.33,Premium,780,I,VVS1
A47089,0.3,Ideal,911,D,VS2
A47090,0.42,Ideal,958,E,VS2
A47091,0.41,Ideal,935,E,VS2
A47092,0.52,Premium,1451,F,VS2
A47093,0.5,Ideal,1259,E,SI1
A47094,0.42,Ideal,847,G,VS2
A47095,0.32,Very Good,672,G,VVS2
A47096,0.56,Fair,1737,E,VS2
A47097,0.54,Premium,1237,F,SI1
A47098,0.8,Ideal,4126,E,VS2
A47099,1.01,Very Good,8706,F,VVS1
A47100,0.58,Premium,2535,E,VS2
A47101,1.01,Premium,4751,E,SI2
A47102,0.71,Ideal,3192,D,VS1
A47103,1.23,Very Good,5855,I,SI1
A47104,0.71,Ideal,2557,I,VS1
A47105,1.2,Very Good,6098,E,SI1
A47106,0.4,Very Good,853,G,VS1
A47107,1.28,Ideal,5795,J,VS2
A47108,0.32,Ideal,756,I,VVS1
A47109,1.5,Ideal,14199,F,VS2
A47110,0.23,Good,530,E,VVS2
A47111,0.7,Very Good,2164,E,SI1
A47112,0.32,Ideal,1080,E,VVS2
A47113,0.72,Very Good,2479,E,SI1
A47114,0.89,Ideal,4127,F,SI1
A47115,1.29,Ideal,5237,J,SI1
A47116,0.42,Good,687,G,SI1
A47117,0.32,Premium,576,I,VS2
A47118,0.34,Ideal,765,G,VS2
A47119,0.34,Ideal,692,E,VS2
A47120,0.32,Very Good,954,G,IF
A47121,1.46,Premium,5519,I,SI2
A47122,2.21,Premium,16657,F,SI2
A47123,0.78,Very Good,2271,I,SI2
A47124,0.7,Premium,2328,G,VS2
A47125,3.11,Fair,9823,J,I1
A47126,1.1,Ideal,11132,D,VVS2
A47127,1.27,Ideal,5308,F,SI2
A47128,2.61,Ideal,18756,I,SI2
A47129,1.22,Ideal,9756,F,VS1
A47130,0.54,Good,1745,F,VS2
A47131,1,Good,3265,J,VVS2
A47132,0.52,Very Good,1833,G,VVS2
A47133,1.06,Premium,5889,H,VS2
A47134,0.31,Premium,802,F,VS2
A47135,0.7,Premium,2335,E,SI2
A47136,1.57,Ideal,12506,G,VS2
A47137,0.31,Very Good,571,D,SI1
A47138,0.71,Good,2308,F,SI1
A47139,0.59,Ideal,1941,E,VS2
A47140,0.32,Ideal,926,F,VVS1
A47141,0.34,Ideal,726,F,VS2
A47142,0.32,Ideal,702,E,VS2
A47143,0.35,Ideal,921,H,IF
A47144,0.3,Ideal,1053,E,VVS2
A47145,0.44,Premium,1003,E,VS2
A47146,1.6,Premium,8184,H,SI2
A47147,0.41,Premium,951,F,VVS2
A47148,0.31,Ideal,853,E,VVS1
A47149,0.31,Ideal,593,D,SI2
A47150,1.31,Ideal,11531,G,VVS2
A47151,0.3,Premium,608,I,VS1
A47152,0.99,Good,4052,F,SI2
A47153,1.51,Good,10216,G,SI1
A47154,0.71,Fair,2902,E,VS2
A47155,1.87,Very Good,14308,H,SI1
A47156,0.7,Ideal,2398,E,SI2
A47157,0.55,Ideal,1752,G,VS2
A47158,1.03,Ideal,3807,F,SI2
A47159,2,Premium,17760,E,SI2
A47160,0.91,Ideal,4108,F,SI1
A47161,0.3,Very Good,447,G,SI1
A47162,1.16,Ideal,9901,G,IF
A47163,0.71,Ideal,2550,E,SI2
A47164,0.3,Good,648,G,VS2
A47165,0.26,Very Good,554,E,VVS1
A47166,0.69,Good,1951,F,SI1
A47167,0.92,Premium,3910,F,SI1
A47168,0.33,Ideal,984,E,VVS1
A47169,0.9,Premium,3997,D,SI1
A47170,2.03,Ideal,18578,F,SI2
A47171,0.33,Very Good,752,G,VVS2
A47172,0.24,Ideal,678,F,VVS2
A47173,0.58,Ideal,2263,F,VVS2
A47174,0.36,Premium,1013,E,VS2
A47175,1.5,Fair,7832,H,SI1
A47176,0.7,Good,2059,F,SI1
A47177,0.32,Very Good,432,I,SI1
A47178,2.05,Good,7026,G,I1
A47179,0.7,Very Good,2276,H,VS2
A47180,2.17,Premium,13084,F,SI2
A47181,0.53,Premium,1435,G,VS2
A47182,1.33,Very Good,5913,J,VS2
A47183,0.5,Very Good,2310,D,VVS2
A47184,0.93,Ideal,5411,E,VS2
A47185,2,Very Good,15312,H,SI2
A47186,0.52,Ideal,2216,F,VVS2
A47187,0.36,Ideal,896,F,VVS2
A47188,1.51,Premium,7340,H,SI2
A47189,1.3,Premium,5569,J,SI1
A47190,0.51,Premium,1974,G,VVS2
A47191,0.7,Very Good,2744,F,VS2
A47192,0.6,Ideal,1646,F,SI1
A47193,0.37,Ideal,798,G,VS1
A47194,0.91,Very Good,4556,D,SI1
A47195,0.51,Good,1002,G,SI2
A47196,0.7,Ideal,3201,E,VS2
A47197,0.31,Premium,749,F,VS2
A47198,1.34,Very Good,4352,H,SI2
A47199,1.09,Ideal,15193,E,IF
A47200,0.4,Premium,855,D,SI2
A47201,0.4,Premium,1163,F,VVS2
A47202,0.27,Ideal,587,I,VVS2
A47203,0.32,Ideal,684,J,IF
A47204,0.32,Ideal,900,E,VS2
A47205,1.03,Very Good,4573,H,SI1
A47206,0.35,Ideal,1116,G,IF
A47207,0.33,Ideal,666,H,VVS2
A47208,0.28,Ideal,650,G,IF
A47209,1.52,Ideal,11405,F,VS2
A47210,0.32,Very Good,744,E,VVS2
A47211,0.9,Premium,4158,F,SI1
A47212,1.68,Very Good,15309,F,VS2
A47213,0.91,Very Good,4665,H,VVS2
A47214,1,Very Good,4997,G,SI1
A47215,0.4,Premium,1200,D,VS1
A47216,0.35,Ideal,644,D,SI1
A47217,0.57,Ideal,2615,E,VVS2
A47218,0.92,Premium,3165,H,SI1
A47219,0.9,Very Good,3569,F,SI2
A47220,1.51,Premium,9471,F,SI2
A47221,0.42,Premium,862,D,SI2
A47222,0.59,Ideal,2761,E,VVS2
A47223,0.5,Ideal,1710,H,VVS1
A47224,1,Ideal,5088,G,SI1
A47225,1.21,Premium,5421,I,SI1
A47226,0.5,Very Good,1559,E,VS2
A47227,0.91,Very Good,3734,H,SI1
A47228,0.71,Very Good,2098,I,SI1
A47229,1.07,Ideal,5909,F,SI1
A47230,1.5,Ideal,5593,I,I1
A47231,0.51,Ideal,1656,G,VS1
A47232,0.73,Ideal,3342,G,VS1
A47233,0.33,Ideal,668,H,VS2
A47234,0.31,Good,814,F,VS1
A47235,1.03,Very Good,5241,F,SI1
A47236,0.34,Ideal,1000,G,VVS1
A47237,1,Premium,7588,E,VS1
A47238,1.05,Ideal,10011,F,VVS2
A47239,0.55,Good,1624,F,VS2
A47240,0.58,Ideal,1984,E,VS2
A47241,0.37,Ideal,649,G,VS2
A47242,0.91,Good,3994,F,SI1
A47243,0.91,Fair,4107,D,VS2
A47244,0.5,Premium,1746,G,VS1
A47245,1.6,Very Good,11170,I,VVS1
A47246,0.32,Ideal,720,H,VS1
A47247,0.37,Very Good,728,E,VS2
A47248,1.67,Very Good,11867,I,VS1
A47249,0.42,Premium,1031,F,VS1
A47250,0.5,Ideal,1180,G,SI2
A47251,1.3,Very Good,6302,I,SI1
A47252,0.9,Ideal,2948,I,SI2
A47253,1.25,Premium,5264,J,VS2
A47254,0.74,Ideal,3226,F,VS1
A47255,1.51,Premium,11263,H,VS1
A47256,0.53,Very Good,2542,E,IF
A47257,1.01,Very Good,4719,G,SI1
A47258,0.9,Good,2717,J,SI2
A47259,1.5,Ideal,12265,E,SI1
A47260,0.31,Ideal,625,F,VS2
A47261,0.72,Ideal,1927,I,SI2
A47262,1.36,Good,7197,F,SI1
A47263,1.01,Very Good,10476,F,IF
A47264,1.26,Ideal,5398,J,SI1
A47265,0.7,Premium,2792,F,VS1
A47266,2.49,Ideal,16915,J,SI1
A47267,1.31,Ideal,6999,I,VS2
A47268,0.53,Ideal,1948,G,VVS2
A47269,2.05,Ideal,14037,J,SI1
A47270,0.4,Good,655,G,SI1
A47271,0.35,Premium,1063,E,VS1
A47272,1.22,Very Good,3663,H,I1
A47273,0.64,Very Good,2222,E,VS2
A47274,1.5,Very Good,15585,F,VS1
A47275,0.31,Very Good,418,I,SI1
A47276,2,Fair,8736,I,SI2
A47277,0.4,Ideal,1778,E,VVS1
A47278,0.42,Ideal,908,E,VS2
A47279,1.2,Good,8442,G,VS1
A47280,0.43,Premium,830,D,SI1
A47281,0.36,Premium,1013,E,VS2
A47282,0.93,Ideal,3988,H,SI1
A47283,0.53,Ideal,1908,F,SI1
A47284,0.31,Ideal,710,G,VVS1
A47285,1.08,Very Good,10204,F,VVS1
A47286,1.01,Very Good,5055,D,SI1
A47287,1.23,Premium,8381,G,VS1
A47288,0.83,Ideal,2386,F,SI2
A47289,1.13,Very Good,5280,G,SI1
A47290,0.5,Good,1645,G,VS1
A47291,0.95,Very Good,4711,E,SI1
A47292,1.07,Ideal,4973,E,SI1
A47293,0.7,Good,3380,G,VVS1
A47294,1.29,Premium,9354,G,VS1
A47295,0.5,Fair,1323,D,SI1
A47296,0.3,Very Good,832,F,VVS1
A47297,0.51,Ideal,1624,E,SI1
A47298,1.5,Very Good,8391,J,VVS2
A47299,0.38,Premium,633,I,VS2
A47300,0.3,Premium,776,G,VS1
A47301,0.71,Ideal,2700,J,SI1
A47302,0.31,Ideal,979,E,VVS2
A47303,1.07,Very Good,17909,D,IF
A47304,0.7,Very Good,2332,I,VS1
A47305,0.76,Premium,3107,E,VS2
A47306,0.5,Very Good,1436,F,VS2
A47307,1.01,Very Good,4338,D,SI2
A47308,0.31,Very Good,816,G,VVS1
A47309,0.56,Ideal,1814,F,VS2
A47310,2.03,Premium,17975,H,VS2
A47311,0.3,Ideal,665,G,VVS2
A47312,0.26,Very Good,597,E,VVS2
A47313,0.81,Very Good,3992,F,VVS2
A47314,0.32,Premium,720,E,SI1
A47315,1,Premium,3808,I,SI1
A47316,0.3,Ideal,1041,F,VVS1
A47317,1.46,Premium,6387,J,SI2
A47318,1.6,Premium,8530,F,SI2
A47319,0.4,Good,672,G,SI2
A47320,1.08,Ideal,5177,D,SI2
A47321,1.17,Ideal,5412,D,SI2
A47322,1.01,Very Good,5712,I,SI1
A47323,1.16,Ideal,5093,E,SI2
A47324,0.5,Fair,1134,H,VS1
A47325,2.01,Fair,13744,J,VS2
A47326,1.72,Premium,14300,F,SI1
A47327,1.28,Very Good,5654,I,SI2
A47328,0.9,Ideal,5242,G,VVS2
A47329,1.51,Premium,11607,F,SI1
A47330,0.31,Ideal,872,E,VS2
A47331,1.11,Ideal,5299,G,SI2
A47332,0.69,Very Good,2553,G,VVS2
A47333,1.5,Very Good,9783,D,SI2
A47334,0.5,Ideal,1104,E,SI2
A47335,0.7,Premium,2513,I,VVS1
A47336,1,Premium,9918,D,VVS2
A47337,0.71,Premium,2112,H,SI1
A47338,0.4,Premium,753,G,VS2
A47339,0.41,Premium,719,G,SI1
A47340,2.45,Ideal,16589,F,SI2
A47341,0.7,Ideal,2973,E,VS1
A47342,0.72,Premium,3167,F,VS1
A47343,0.41,Ideal,1007,F,VS1
A47344,0.72,Very Good,3016,D,VS2
A47345,0.4,Premium,945,F,SI1
A47346,1.28,Very Good,8645,H,VS1
A47347,0.31,Ideal,942,D,VS2
A47348,0.72,Ideal,3062,D,SI1
A47349,0.71,Very Good,3376,E,VVS2
A47350,1.75,Premium,16783,G,VS2
A47351,1.05,Ideal,9092,F,VVS2
A47352,1.08,Ideal,4771,G,SI1
A47353,2.1,Good,12121,H,SI1
A47354,1.53,Premium,8205,J,VS1
A47355,0.36,Very Good,473,G,SI2
A47356,0.7,Fair,3296,D,VVS2
A47357,0.36,Ideal,1064,D,VS1
A47358,0.91,Premium,3620,I,VS1
A47359,1.02,Ideal,5569,H,VS1
A47360,0.3,Ideal,911,D,VS2
A47361,0.81,Good,3324,D,SI1
A47362,1.37,Premium,6181,F,SI2
A47363,0.7,Premium,2644,H,VVS2
A47364,1.01,Very Good,4850,J,VVS2
A47365,0.33,Ideal,781,D,VS2
A47366,0.35,Good,669,G,SI1
A47367,1.36,Premium,5310,J,SI2
A47368,1.05,Premium,5370,H,VS2
A47369,1.23,Premium,8431,G,VS2
A47370,0.29,Very Good,541,H,VVS2
A47371,1.19,Premium,3998,H,SI2
A47372,0.32,Premium,648,H,VS2
A47373,0.62,Ideal,1446,F,SI2
A47374,0.59,Ideal,2057,G,VS2
A47375,2.01,Good,12369,J,SI1
A47376,0.31,Ideal,732,D,SI1
A47377,1,Fair,4732,H,VS1
A47378,1.5,Premium,15851,F,VS1
A47379,0.5,Ideal,1240,E,SI2
A47380,0.53,Ideal,3084,E,VVS1
A47381,1.73,Ideal,10076,J,VS2
A47382,1.01,Very Good,7974,G,IF
A47383,1.56,Ideal,10728,H,SI1
A47384,1.51,Very Good,7991,J,VS1
A47385,1.2,Ideal,6518,H,SI1
A47386,0.55,Very Good,1786,G,VS1
A47387,0.51,Ideal,1675,E,VS2
A47388,1.2,Premium,5154,G,SI1
A47389,1.23,Premium,5373,H,SI2
A47390,0.71,Premium,2633,F,SI1
A47391,0.34,Ideal,1084,E,VVS1
A47392,0.7,Good,1843,J,VS2
A47393,2.01,Premium,14502,E,SI2
A47394,0.96,Very Good,3723,G,SI2
A47395,0.5,Very Good,2495,E,VVS1
A47396,1.26,Premium,7056,H,SI1
A47397,0.35,Premium,956,H,VVS1
A47398,0.78,Very Good,2550,F,SI2
A47399,0.74,Premium,2560,F,VS2
A47400,0.35,Premium,709,H,VS2
A47401,1.14,Ideal,5548,G,SI1
A47402,1,Fair,3975,F,SI2
A47403,0.38,Very Good,1409,E,IF
A47404,0.34,Ideal,1033,E,VS1
A47405,1.35,Ideal,7609,H,SI1
A47406,2.01,Premium,15939,I,VS2
A47407,1.53,Premium,7389,I,SI2
A47408,0.51,Ideal,1836,F,VS1
A47409,1.2,Very Good,6019,H,SI1
A47410,0.44,Ideal,1202,G,VVS1
A47411,1.59,Premium,12409,H,VVS2
A47412,0.58,Premium,1332,H,SI1
A47413,0.55,Ideal,2018,D,SI1
A47414,1.07,Ideal,5602,E,SI2
A47415,0.25,Premium,435,E,VS1
A47416,1.52,Ideal,10316,F,SI2
A47417,1.02,Ideal,4578,F,SI2
A47418,0.36,Ideal,821,G,VVS2
A47419,0.96,Very Good,4755,F,SI1
A47420,0.7,Very Good,2106,I,VVS2
A47421,0.7,Good,2109,F,SI2
A47422,0.31,Ideal,982,D,VVS2
A47423,0.76,Ideal,3431,E,VS2
A47424,1.21,Ideal,10353,D,VS2
A47425,1.55,Premium,11846,H,VS2
A47426,0.51,Ideal,1787,D,VS2
A47427,0.57,Premium,1608,E,SI1
A47428,1.21,Very Good,8886,E,VS2
A47429,1.12,Premium,4654,F,SI2
A47430,1,Very Good,4805,E,SI1
A47431,1,Premium,6000,G,VS1
A47432,0.54,Ideal,1240,H,SI1
A47433,1.02,Very Good,3601,J,SI2
A47434,0.32,Ideal,612,G,SI1
A47435,1.04,Ideal,4484,I,SI1
A47436,0.73,Premium,2496,I,VVS2
A47437,0.71,Premium,2386,G,SI1
A47438,0.31,Very Good,462,D,SI2
A47439,0.32,Ideal,900,E,VS2
A47440,1.42,Very Good,11452,G,VS1
A47441,0.72,Very Good,3001,D,SI1
A47442,0.54,Ideal,1240,H,SI1
A47443,0.4,Ideal,484,I,SI2
A47444,1.23,Premium,8959,F,VS2
A47445,0.5,Ideal,2100,E,VS2
A47446,1.33,Ideal,6190,J,VS1
A47447,1.46,Good,11851,E,VS2
A47448,1.1,Very Good,4276,H,SI1
A47449,0.26,Very Good,440,H,VVS2
A47450,0.7,Very Good,2176,H,SI1
A47451,1.09,Ideal,4212,H,SI2
A47452,0.71,Ideal,2365,F,SI2
A47453,0.7,Good,3046,G,VVS2
A47454,0.51,Good,1760,E,VS1
A47455,0.25,Good,498,E,VVS1
A47456,0.72,Very Good,2562,I,VVS1
A47457,0.91,Premium,3096,F,SI2
A47458,1.01,Ideal,5443,D,SI1
A47459,1.04,Premium,4436,E,SI2
A47460,0.32,Ideal,730,G,VVS2
A47461,0.34,Very Good,478,F,SI2
A47462,2.01,Premium,18188,H,SI1
A47463,0.38,Good,666,J,VVS2
A47464,0.3,Ideal,886,F,IF
